Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	SFH_RENO	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	EFFICIENCY	DHN	GRID	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 5 	 3																																																6.813718																																																	0.604504																																																		-0.617584	0.000000																			-6.800638	
 5 	 4																																																6.813718																																																	0.604504																																																		-0.617584	0.000000																			-6.800638	
 5 	 5																																																6.813718																																																	0.604504																																																		-0.617584	0.000000																			-6.800638	
 5 	 6																																																6.813718																																																	0.604504																																																		-0.617584	0.000000																			-6.800638	
 5 	 7																																																4.724628																																																	0.604504																																																		0.000000	1.319041																			-6.648172	
 5 	 8																																																0.000000																																																	0.604504																																																		0.000000	5.759398																			-6.363901	
 5 	 9																																																0.000000																																																	0.604504																																																		0.000000	5.086987																			-5.691491	
 5 	 10																																																6.813718																																																	0.604504																																																		-2.298595	0.000000																			-5.119626	
 5 	 11																																																6.813718																																																	0.604504																																																		-3.211117	0.000000																			-4.207104	
 5 	 12																																																6.813718																																																	0.604504																																																		-3.979983	0.000000																			-3.438239	
 5 	 13																																																6.813718																																																	0.604504																																																		-4.555187	0.000000																			-2.863035	
 5 	 14																																																6.813718																																																	0.604504																																																		-4.269030	0.000000																			-3.149192	
 5 	 15																																																6.813718																																																	0.604504																																																		-4.269030	0.000000																			-3.149192	
 5 	 16																																																6.813718																																																	0.604504																																																		-4.269030	0.000000																			-3.149192	
 5 	 17																																																6.813718																																																	0.604504																																																		-4.269030	0.000000																			-3.149192	
 5 	 18																																																2.349109																																																	0.604504																																																		-0.123037	0.000000																			-2.830576	
 5 	 19																																																0.000000																																																	0.604504																																																		0.000000	2.253140																			-2.857644	
 5 	 20																																																0.000000																																																	0.604504																																																		0.000000	2.446802																			-3.051305	
 5 	 21																																																0.000000																																																	0.604504																																																		0.000000	2.588435																			-3.192938	
 5 	 22																																																0.000000																																																	0.604504																																																		0.000000	2.732958																			-3.337462	
 5 	 23																																																0.000000																																																	0.604504																																																		0.000000	2.926620																			-3.531124	
 5 	 24																																																0.000000																																																	0.604504																																																		0.000000	3.071144																			-3.675647	
 6 	 1																																																0.000000																																																	0.604504																																																		0.000000	4.366537																			-4.971041	
 6 	 2																																																0.000000																																																	0.604504																																																		0.000000	4.702757																			-5.307261	
 6 	 3																																																0.000000																																																	0.604504																																																		0.000000	4.894858																			-5.499361	
 6 	 4																																																0.000000																																																	0.604504																																																		0.000000	5.038948																			-5.643451	
 6 	 5																																																0.000000																																																	0.604504																																																		0.000000	5.183038																			-5.787541	
 6 	 6																																																0.000000																																																	0.604504																																																		0.000000	5.183038																			-5.787541	
 6 	 7																																																0.000000																																																	0.604504																																																		0.000000	4.702757																			-5.307261	
 6 	 8																																																0.767133																																																	0.604504																																																		0.000000	3.301570																			-4.673207	
 6 	 9																																																6.813718																																																	0.604504																																																		-3.163135	0.000000																			-4.255086	
 6 	 10																																																6.813718																																																	0.604504																																																		-3.930845	0.000000																			-3.487377	
 6 	 11																																																6.813718																																																	0.604504																																																		-4.653463	0.000000																			-2.764759	
 6 	 12																																																6.813718																																																	0.604504																																																		-5.228666	0.000000																			-2.189555	
 6 	 13																																																6.813718																																																	0.604504																																																		-5.757623	0.000000																			-1.660599	
 6 	 14																																																6.813718																																																	0.604504																																																		-6.092917	0.000000																			-1.325304	
 6 	 15																																																6.813718																																																	0.604504																																																		-6.092917	0.000000																			-1.325304	
 6 	 16																																																6.813718																																																	0.604504																																																		-6.092917	0.000000																			-1.325304	
 6 	 17																																																6.813718																																																	0.604504																																																		-6.092917	0.000000																			-1.325304	
 6 	 18																																																6.813718																																																	0.604504																																																		-5.757623	0.000000																			-1.660599	
 6 	 19																																																0.000000																																																	0.604504																																																		0.000000	1.244366																			-1.848869	
 6 	 20																																																0.000000																																																	0.604504																																																		0.000000	1.773322																			-2.377826	
 6 	 21																																																0.000000																																																	0.604504																																																		0.000000	2.302278																			-2.906782	
 6 	 22																																																0.000000																																																	0.604504																																																		0.000000	2.828344																			-3.432848	
 6 	 23																																																0.000000																																																	0.604504																																																		0.000000	3.357936																			-3.962440	
 6 	 24																																																0.000000																																																	0.604504																																																		0.000000	3.886257																			-4.490760	
 7 	 1																																																6.813718																																																	0.604504																																																		-1.770275	0.000000																			-5.647947	
 7 	 2																																																6.813718																																																	0.604504																																																		-1.193915	0.000000																			-6.224307	
 7 	 3																																																6.813718																																																	0.604504																																																		-0.905764	0.000000																			-6.512458	
